i	n	method	time	mu_1	mu_2	mu_3	mu_4
444	100	cavi	0.0389999999999997	-0.0746069856754863	4.74572492852551	9.23282597727818	18.9999615652809
445	100	gibbs	7.885	-0.0914190864624277	4.57099360189704	9.44133586027769	19.4775630846229
445	100	cavi	0.0330000000000013	0.45985042503718	4.86282035732586	9.68805546621796	19.3801903222195
446	100	gibbs	7.911	0.19900301083849	4.69801415865316	9.28057499085216	19.2063256207198
446	100	cavi	0.0329999999999995	0.0289465298731784	4.651131344452	9.70099500334193	19.3558593985214
447	100	gibbs	7.98	-0.213497352863862	4.8048702501124	9.69614738846975	19.224288042422
447	100	cavi	0.0310000000000006	-0.0408377724866666	4.852037359962	9.80291189034434	19.1674163581841
448	100	gibbs	8.02	0.316323295550048	4.43704035400007	9.77688477424065	18.9359175102852
448	100	cavi	0.032	0.417180276125441	4.39830498376984	9.83444979841868	19.017816774455
449	100	gibbs	7.878	0.334802103477029	4.47022129448623	9.43709264021987	19.3698663896153
449	100	cavi	0.032	0.336652128556634	4.50978904096509	9.42932276538228	19.2938736023832
450	100	gibbs	7.819	-0.158954585279911	4.59957648370836	9.5847718726407	19.3495855908821
450	100	cavi	0.032	-0.0397354530804384	4.74062291121894	9.52554908999181	19.3374962387065
451	100	gibbs	7.943	-0.586858169114239	4.58379425838839	9.37578880719621	19.110198159797
451	100	cavi	0.0330000000000013	-0.390767200683468	4.59684009162606	9.66108840624772	19.0602444489373
452	100	gibbs	7.971	-0.207351484193379	5.04321418103009	9.59087775938135	19.517813967363
452	100	cavi	0.0310000000000006	-0.279702049976819	4.61174235577056	9.71149519522129	19.4662086979013
453	100	gibbs	7.975	-0.171742146095406	4.94909072099333	9.26700297896295	19.1316701296243
453	100	cavi	0.0309999999999988	-0.07466426313463	4.73434705264617	9.61770722815378	18.9859495082009
454	100	gibbs	7.985	0.0670429983479235	5.11388586714681	9.73481074897146	19.0057544180429
454	100	cavi	0.0319999999999983	-0.205514648686846	4.63335437643848	9.60295377736194	19.1453464685334
455	100	gibbs	7.991	-0.347863128115685	4.9486252067367	9.67503545372651	19.2448140435639
455	100	cavi	0.0310000000000006	-0.262025044287696	5.05868439884991	9.66602022849612	19.2484967845385
456	100	gibbs	8.001	0.380022591709492	4.7460080489083	9.47111697536445	19.4783329068168
456	100	cavi	0.032	0.421086650724496	4.64077379269663	9.46988849690162	19.1638776345184
457	100	gibbs	7.9	-0.324696925524259	4.92125288596478	8.65294363169084	19.1218704169031
457	100	cavi	0.032	0.191596675565372	4.67585891639202	9.23244770637816	19.0217554470663
458	100	gibbs	8.008	0.345607574836852	4.70848854425909	9.69076253913899	18.9704842356534
458	100	cavi	0.032	0.304266253624373	4.71314552140874	9.28496067056661	19.3589167844055
459	100	gibbs	7.99	-0.398467694341718	4.66256307637996	9.60586104932448	19.4099804258746
459	100	cavi	0.0310000000000006	-0.0773041654291508	4.48383323665646	9.42719544306476	19.305270310492
460	100	gibbs	7.984	-0.513115695596499	4.56453700856884	9.48526934521083	19.1594488029541
460	100	cavi	0.0310000000000006	-0.228549753968951	4.16721124576964	9.68097948741223	19.3321171101816
461	100	gibbs	8.004	-0.204147794705198	4.11335803859105	9.63130267336853	18.9049309595579
461	100	cavi	0.032	-0.126271800776304	4.34025525829365	9.55287331825235	18.9864921094695
462	100	gibbs	7.993	-0.166941009557901	4.48340314585952	9.61627606088439	19.5850774318388
462	100	cavi	0.0299999999999994	-0.293164569652427	4.48217611755758	9.66304961917666	19.4207098285333
463	100	gibbs	7.988	-0.321570237962054	4.03063836623863	9.54898584510115	19.6722166375692
463	100	cavi	0.0310000000000006	-0.261404696473874	4.66728645431035	9.41144099123575	19.5841212336979
464	100	gibbs	7.979	-0.0949700117296066	4.20054123649016	9.28911591004919	19.2049371277367
464	100	cavi	0.0310000000000006	-0.145137916775238	4.62614940916462	9.44300165758653	19.1180260094688
465	100	gibbs	8.006	-0.126408092369995	4.74897144437174	9.656389389016	19.3239889114771
465	100	cavi	0.0309999999999988	-0.118717689388415	4.67524951677498	9.39166836973167	19.4840983946846
466	100	gibbs	7.702	-0.138012078485626	4.74665305119897	9.7208051067355	19.9477858615142
466	100	cavi	0.032	-0.24318791806278	4.63110396709254	9.59193036183701	19.8202870217155
467	100	gibbs	8.002	-0.202080254549334	4.93583525549646	9.61011214437995	19.0315159421825
467	100	cavi	0.032	-0.262533202001595	4.89362018156491	9.41590643390535	18.9559882693065
468	100	gibbs	7.996	-0.232880332836739	4.54048887552205	9.40792357143149	18.6990089221118
468	100	cavi	0.0329999999999995	-0.0378067016371308	4.83198045734746	9.38975530235507	18.9557825429184
469	100	gibbs	7.992	0.333968413513038	5.08124532333139	9.93269522467682	19.5681695551367
469	100	cavi	0.032	0.203535333269866	4.86965290925706	9.51430030276178	19.3033447809726
470	100	gibbs	7.965	-0.202184776947398	4.64064245927239	9.61794150590691	19.4689140089717
470	100	cavi	0.032	-0.152879215052337	4.28184605672856	9.73700064254326	18.825717860911
471	100	gibbs	7.973	-0.292962428548589	4.57037871969476	9.73196098515728	19.1125648010985
471	100	cavi	0.0329999999999995	-0.242487389446429	4.74244589489156	9.31245070949229	19.1239109259345
472	100	gibbs	7.973	-0.165393363980771	4.55852449762874	9.60886824339249	19.2809647143167
472	100	cavi	0.0330000000000013	-0.187462877244883	4.48243051724134	9.63509236155461	19.2097180346621
473	100	gibbs	8.01	0.211555264588156	4.67007900000764	9.87692067707843	19.2821024292198
473	100	cavi	0.0300000000000011	-0.122017165771116	4.81764510840841	9.62219771052959	19.4381837784825
474	100	gibbs	7.95	-0.319963472493201	5.24101091005826	9.74743598945254	19.2675834336189
474	100	cavi	0.0269999999999992	-0.360981734969423	5.09420383777398	9.6545396821627	19.2185556730975
475	100	gibbs	7.858	-0.0966177716721147	4.90459685537499	9.64739957678829	18.7262712702652
475	100	cavi	0.0310000000000006	0.212832542791646	4.9668673429829	9.51107122988646	18.8768035572743
476	100	gibbs	7.856	-0.31365035759579	4.36510870390813	9.78083589271059	19.1371798734805
476	100	cavi	0.032	-0.320688090621086	4.71292525058267	9.68502814353445	19.1073117247846
477	100	gibbs	7.851	0.00195306877710302	5.72002645126228	10.0610766055971	19.2362198118319
477	100	cavi	0.0309999999999988	-0.140425496503582	5.24073035369063	9.8861620216175	19.1663481948038
478	100	gibbs	7.768	-0.158484913007787	4.36025983714546	9.50508978460786	19.4534211061875
478	100	cavi	0.0339999999999989	-0.0407698243417596	4.10635661612019	9.51175288766336	19.3992484209319
479	100	gibbs	7.774	-0.297068273471845	5.17361700203626	9.6404469336531	19.166613429111
479	100	cavi	0.0310000000000006	-0.296242934278632	4.92510856268984	9.79570151854266	19.0961901664024
480	100	gibbs	11.393	-0.164986331653565	4.86577907403951	9.32212125871161	19.1564476282974
480	100	cavi	0.0470000000000006	-0.049672539729883	4.77326400794245	9.44696785143395	19.1725738783431
481	100	gibbs	11.33	-0.00404429212406551	4.67999005641524	9.1286594683823	18.8875189113418
481	100	cavi	0.0470000000000006	0.0558607353456131	4.77011254518257	9.52270168989821	19.1392766547135
482	100	gibbs	8.115	0.0561284661957079	4.61510644802596	9.53059927480602	18.9377499858997
482	100	cavi	0.0300000000000011	0.0161298653815045	4.5837092179886	9.76785351379619	18.9416124692072
483	100	gibbs	8.02	-0.265558151340202	5.01735120237943	9.75497310078028	19.2548524580706
483	100	cavi	0.032	0.00978009509776332	4.6740117513382	9.6664786083736	19.1378771033925
484	100	gibbs	8	0.109653009060555	5.0385839558437	10.1411104050893	19.4432160414264
484	100	cavi	0.032	0.210784498881536	4.69661403636622	9.52220425186562	19.1287405201003
485	100	gibbs	8.078	0.054048779775739	4.72816208654019	9.0493505588706	19.225719683037
485	100	cavi	0.032	-0.0277965974014572	4.6930372973477	9.1319256100736	19.094081217851
486	100	gibbs	7.995	-0.0736745692724171	4.49764473529868	9.52890318350096	18.4664149759384
486	100	cavi	0.0330000000000013	0.233675090496585	4.77796088612314	9.39712906992012	19.2797633038401
487	100	gibbs	8.006	0.182669394344041	4.18817590099046	9.53762514987665	19.5150940243658
487	100	cavi	0.032	0.335027029943966	4.69655366092957	9.81450218727549	19.5274274414243
488	100	gibbs	7.999	0.214531379400844	5.15334593639338	9.50814357469859	18.9816536109337
488	100	cavi	0.032	0.0654824621794704	4.87522578166676	9.67148145259634	19.2925575632773
489	100	gibbs	8.01	-0.272988972566197	4.70279356664612	9.60671669911558	18.9759695234628
489	100	cavi	0.0310000000000006	0.0794044610150671	4.61345545585731	9.6249126991615	18.9721527212955
490	100	gibbs	7.98	0.422859426474984	4.77521230487249	9.49353280145144	19.6909212754252
490	100	cavi	0.032	0.119112344965837	4.88963802847621	9.55794887398103	19.6681110080238
491	100	gibbs	8.055	0.194448928836109	5.00727397658155	9.66086238313658	18.621924796836
491	100	cavi	0.032	0.0354143227769548	4.73583275788024	9.74055004350957	18.7706503028244
492	100	gibbs	7.995	-0.107680586596082	4.88490631617283	9.5316277622078	19.1486665849819
492	100	cavi	0.0329999999999995	-0.309203108586679	4.95555834682907	9.68770896273943	19.3413381339011
493	100	gibbs	7.782	0.241120548366207	4.97222122582302	10.1159928274627	18.8893769195224
493	100	cavi	0.032	0.176191864861226	4.85324084826941	10.0460941085447	19.0676910195045
494	100	gibbs	7.836	-0.113502553804716	5.32742812058116	9.13589633480433	18.7861655510369
494	100	cavi	0.0339999999999989	-0.205291381693327	5.0770263906008	9.25279938118381	19.0851236039441
495	100	gibbs	7.727	-0.0523232782910453	5.36688362157608	9.75122149663756	19.1673621158058
495	100	cavi	0.032	-0.0813664951428927	5.02643884313513	9.75607149253044	19.1627134553021
496	100	gibbs	7.348	0.111577787463032	4.13416000754318	9.54026818390827	19.6637297322676
496	100	cavi	0.0339999999999998	-0.199383590188935	4.47862051239557	9.59071238140438	19.4444053643677
497	100	gibbs	7.942	-0.379084575853287	4.92129118791884	10.0139555894985	19.0181157572575
497	100	cavi	0.0269999999999992	-0.295610012659516	4.85359342801137	9.8302674917368	19.2667849714952
498	100	gibbs	7.921	-0.0482105019476249	5.00915499195544	9.18478177873271	19.2890188425017
498	100	cavi	0.0280000000000005	0.0306963199438279	4.83093740609131	9.23173154115108	19.2890270791229
499	100	gibbs	8.005	0.0930595169304586	5.07857360301827	9.40782370487205	18.6265787865113
499	100	cavi	0.0329999999999995	-0.100647336216491	5.08181756552525	9.5139237452628	18.850658450277
500	100	gibbs	8.044	-0.285552303592871	4.50219005009392	9.39731778394256	19.4036009745824
500	100	cavi	0.032	-0.1791933190288	4.64683464843572	9.62803442332773	19.4883011428642
